city,edition,sport,discipline,athlete,noc,gender,event,event_gender,medal,is_medalist,year
Paris,1924,Rugby,Rugby,"MARIAN, Theodor",ROU,MEN,rugby,M,Bronze,1,1924
Paris,1924,Rugby,Rugby,"MICHAILESCO, Sorin",ROU,MEN,rugby,M,Bronze,1,1924
Paris,1924,Rugby,Rugby,"NEDELCOVICI, Paul",ROU,MEN,rugby,M,Bronze,1,1924
Paris,1924,Rugby,Rugby,"NEMESCH, Iosif",ROU,MEN,rugby,M,Bronze,1,1924
Paris,1924,Rugby,Rugby,"SFETESCU, Eugen",ROU,MEN,rugby,M,Bronze,1,1924
Paris,1924,Rugby,Rugby,"SFETESCU, Mircea",ROU,MEN,rugby,M,Bronze,1,1924
Paris,1924,Rugby,Rugby,"STERIAN, Soare",ROU,MEN,rugby,M,Bronze,1,1924
Paris,1924,Rugby,Rugby,"STROESCO, M.",ROU,MEN,rugby,M,Bronze,1,1924
Paris,1924,Rugby,Rugby,"TANASESCU, Atanasie",ROU,MEN,rugby,M,Bronze,1,1924
Paris,1924,Rugby,Rugby,"VARDALA, Mihail",ROU,MEN,rugby,M,Bronze,1,1924
Paris,1924,Rugby,Rugby,"VIDRASHCU, Paul",ROU,MEN,rugby,M,Bronze,1,1924
Paris,1924,Rugby,Rugby,"VOLVOREANU, Dumitru",ROU,MEN,rugby,M,Bronze,1,1924
Paris,1924,Rugby,Rugby,"AUSTIN, C.",USA,MEN,rugby,M,Gold,1,1924
Paris,1924,Rugby,Rugby,"BROWN, R.",USA,MEN,rugby,M,Gold,1,1924
Paris,1924,Rugby,Rugby,"CASHEL, J.",USA,MEN,rugby,M,Gold,1,1924
Paris,1924,Rugby,Rugby,"CLARK, P.",USA,MEN,rugby,M,Gold,1,1924
Paris,1924,Rugby,Rugby,"CLEAVELAND, Norman",USA,MEN,rugby,M,Gold,1,1924
Paris,1924,Rugby,Rugby,"CUNNINGHAM, H.",USA,MEN,rugby,M,Gold,1,1924
Paris,1924,Rugby,Rugby,"DE GROOT, Dudley",USA,MEN,rugby,M,Gold,1,1924
Paris,1924,Rugby,Rugby,"DEVEREAUX, Robert",USA,MEN,rugby,M,Gold,1,1924
Paris,1924,Rugby,Rugby,"DIXON, Georges",USA,MEN,rugby,M,Gold,1,1924
Paris,1924,Rugby,Rugby,"DOE, Charles Webster",USA,MEN,rugby,M,Gold,1,1924
Paris,1924,Rugby,Rugby,"FARRISH, Linn Markley",USA,MEN,rugby,M,Gold,1,1924
Paris,1924,Rugby,Rugby,"GRAFF, Edward",USA,MEN,rugby,M,Gold,1,1924
Paris,1924,Rugby,Rugby,"GRONDONA, C.",USA,MEN,rugby,M,Gold,1,1924
Paris,1924,Rugby,Rugby,"HUNTER, Joseph Garvin",USA,MEN,rugby,M,Gold,1,1924
Paris,1924,Rugby,Rugby,"HYLAND, Richard Frank",USA,MEN,rugby,M,Gold,1,1924
Paris,1924,Rugby,Rugby,"MANELLI, Caesar",USA,MEN,rugby,M,Gold,1,1924
Paris,1924,Rugby,Rugby,"MEHAN, Charles Thomas",USA,MEN,rugby,M,Gold,1,1924
Paris,1924,Rugby,Rugby,"MULDOON, William",USA,MEN,rugby,M,Gold,1,1924
Paris,1924,Rugby,Rugby,"O'NEIL, John T.",USA,MEN,rugby,M,Gold,1,1924
Paris,1924,Rugby,Rugby,"PATRICK, John Clarence",USA,MEN,rugby,M,Gold,1,1924
Paris,1924,Rugby,Rugby,"ROGERS, William Lister",USA,MEN,rugby,M,Gold,1,1924
Paris,1924,Rugby,Rugby,"SCHOLZ, Rudolph John",USA,MEN,rugby,M,Gold,1,1924
Paris,1924,Rugby,Rugby,"SLATER, Colby Edward",USA,MEN,rugby,M,Gold,1,1924
Paris,1924,Rugby,Rugby,"SLATER, Norman Bernard",USA,MEN,rugby,M,Gold,1,1924
Paris,1924,Rugby,Rugby,"TILDEN, Charles Lee",USA,MEN,rugby,M,Gold,1,1924
Paris,1924,Rugby,Rugby,"TURKINGTON, Edward L.",USA,MEN,rugby,M,Gold,1,1924
Paris,1924,Rugby,Rugby,"VALENTINE, Alan Chester",USA,MEN,rugby,M,Gold,1,1924
Paris,1924,Rugby,Rugby,"WILLIAMS, Alan Frank",USA,MEN,rugby,M,Gold,1,1924
Paris,1924,Rugby,Rugby,"WINSTON, J.",USA,MEN,rugby,M,Gold,1,1924
Paris,1924,Rugby,Rugby,"ABRAHAM, F.",FRA,MEN,rugby,M,Silver,1,1924
Paris,1924,Rugby,Rugby,"ARAOU, René",FRA,MEN,rugby,M,Silver,1,1924
Paris,1924,Rugby,Rugby,"BAYARD, Jean",FRA,MEN,rugby,M,Silver,1,1924
Paris,1924,Rugby,Rugby,"BEGUET, Louis",FRA,MEN,rugby,M,Silver,1,1924
Paris,1924,Rugby,Rugby,"BEHOTEGUY, André",FRA,MEN,rugby,M,Silver,1,1924
Paris,1924,Rugby,Rugby,"BESSON, M.",FRA,MEN,rugby,M,Silver,1,1924
Paris,1924,Rugby,Rugby,"BIOUSSA, Alexandre",FRA,MEN,rugby,M,Silver,1,1924
Paris,1924,Rugby,Rugby,"BONNES, Etienne",FRA,MEN,rugby,M,Silver,1,1924
Paris,1924,Rugby,Rugby,"BORDE, François",FRA,MEN,rugby,M,Silver,1,1924
Paris,1924,Rugby,Rugby,"BOUSQUET, Adolphe René",FRA,MEN,rugby,M,Silver,1,1924
Paris,1924,Rugby,Rugby,"CASSAYET, Aimé",FRA,MEN,rugby,M,Silver,1,1924
Paris,1924,Rugby,Rugby,"CAYROL, F.",FRA,MEN,rugby,M,Silver,1,1924
Paris,1924,Rugby,Rugby,"CLAUZEL, F.",FRA,MEN,rugby,M,Silver,1,1924
Paris,1924,Rugby,Rugby,"DUPONT, Clément",FRA,MEN,rugby,M,Silver,1,1924
Paris,1924,Rugby,Rugby,"DUPOUY, Albert",FRA,MEN,rugby,M,Silver,1,1924
Paris,1924,Rugby,Rugby,"ETCHEBERRY, Jean",FRA,MEN,rugby,M,Silver,1,1924
Paris,1924,Rugby,Rugby,"FRAYSSINET, E.",FRA,MEN,rugby,M,Silver,1,1924
Paris,1924,Rugby,Rugby,"GALAU, Henri",FRA,MEN,rugby,M,Silver,1,1924
Paris,1924,Rugby,Rugby,"GERENTES, Gilbert",FRA,MEN,rugby,M,Silver,1,1924
Paris,1924,Rugby,Rugby,"GONNET, C.",FRA,MEN,rugby,M,Silver,1,1924
Paris,1924,Rugby,Rugby,"GOT, Raoul",FRA,MEN,rugby,M,Silver,1,1924
Paris,1924,Rugby,Rugby,"JAUREGUY, Adolphe",FRA,MEN,rugby,M,Silver,1,1924
Paris,1924,Rugby,Rugby,"LASSERRE, René",FRA,MEN,rugby,M,Silver,1,1924
Paris,1924,Rugby,Rugby,"LEPATEY, L.",FRA,MEN,rugby,M,Silver,1,1924
Paris,1924,Rugby,Rugby,"LUBIN-LEBRÈRE, Marcel-Frédéric",FRA,MEN,rugby,M,Silver,1,1924
Paris,1924,Rugby,Rugby,"MONTADE, C.",FRA,MEN,rugby,M,Silver,1,1924
Paris,1924,Rugby,Rugby,"PIQUIRAL, Etienne",FRA,MEN,rugby,M,Silver,1,1924
Paris,1924,Rugby,Rugby,"PITEU, R.",FRA,MEN,rugby,M,Silver,1,1924
Paris,1924,Rugby,Rugby,"RIBERE, E.",FRA,MEN,rugby,M,Silver,1,1924
Paris,1924,Rugby,Rugby,"VAYSSE, Jean",FRA,MEN,rugby,M,Silver,1,1924
Paris,1924,Sailing,Sailing,"CARP, Johan Robbert",NED,MEN,6m,X,Bronze,1,1924
Paris,1924,Sailing,Sailing,"GUEPIN, Antonij Johannes",NED,MEN,6m,X,Bronze,1,1924
Paris,1924,Sailing,Sailing,"VREEDE, Jan Anthony",NED,MEN,6m,X,Bronze,1,1924
Paris,1924,Sailing,Sailing,"DAHL, Christopher Johan",NOR,MEN,6m,X,Gold,1,1924
Paris,1924,Sailing,Sailing,"LUNDE, Eugen Peder",NOR,MEN,6m,X,Gold,1,1924
Paris,1924,Sailing,Sailing,"LUNDGREN, Anders",NOR,MEN,6m,X,Gold,1,1924
Paris,1924,Sailing,Sailing,"DEGN, Knud Oluf",DEN,MEN,6m,X,Silver,1,1924
Paris,1924,Sailing,Sailing,"NIELSEN, Christian Sören",DEN,MEN,6m,X,Silver,1,1924
Paris,1924,Sailing,Sailing,"VETT, Vilhelm",DEN,MEN,6m,X,Silver,1,1924
Paris,1924,Sailing,Sailing,"BREGUET, Louis",FRA,MEN,8m,X,Bronze,1,1924
Paris,1924,Sailing,Sailing,"GANTHIER, P.",FRA,MEN,8m,X,Bronze,1,1924
Paris,1924,Sailing,Sailing,"GIRARDET, R.",FRA,MEN,8m,X,Bronze,1,1924
Paris,1924,Sailing,Sailing,"GUERRIER, A.",FRA,MEN,8m,X,Bronze,1,1924
Paris,1924,Sailing,Sailing,"MOLLARD, Georges",FRA,MEN,8m,X,Bronze,1,1924
Paris,1924,Sailing,Sailing,"BOCKELIE, Rick Marlow",NOR,MEN,8m,X,Gold,1,1924
Paris,1924,Sailing,Sailing,"HAGEN, Harald",NOR,MEN,8m,X,Gold,1,1924
Paris,1924,Sailing,Sailing,"NIELSEN, Ingar",NOR,MEN,8m,X,Gold,1,1924
Paris,1924,Sailing,Sailing,"RINGVOLD, Carl August",NOR,MEN,8m,X,Gold,1,1924
Paris,1924,Sailing,Sailing,"RINGVOLD, Carl August Jr.",NOR,MEN,8m,X,Gold,1,1924
Paris,1924,Sailing,Sailing,"JACOB, Edwin Ellis",GBR,MEN,8m,X,Silver,1,1924
Paris,1924,Sailing,Sailing,"RIGGS, Thomas Cooper",GBR,MEN,8m,X,Silver,1,1924
Paris,1924,Sailing,Sailing,"RIGGS, Walter",GBR,MEN,8m,X,Silver,1,1924
Paris,1924,Sailing,Sailing,"RONEY, Ernest John",GBR,MEN,8m,X,Silver,1,1924
Paris,1924,Sailing,Sailing,"DITTMAR, Hans Erik",FIN,MEN,olympic class monotype,X,Bronze,1,1924
Paris,1924,Sailing,Sailing,"HUYBRECHTS, Léon",BEL,MEN,olympic class monotype,X,Gold,1,1924
Paris,1924,Sailing,Sailing,"ROBERT, Henrik",NOR,MEN,olympic class monotype,X,Silver,1,1924
Paris,1924,Shooting,Shooting,"SWAHN, Alfred",SWE,MEN,"100m running deer, double shots",M,Bronze,1,1924
Paris,1924,Shooting,Shooting,"LILLOE-OLSEN, Ole Andreas",NOR,MEN,"100m running deer, double shots",M,Gold,1,1924
Paris,1924,Shooting,Shooting,"MACKWORTH-PRAED, Cyril Winthrop",GBR,MEN,"100m running deer, double shots",M,Silver,1,1924
Paris,1924,Shooting,Shooting,"BENEDICKS, Edward",SWE,MEN,"100m running deer, double shots, team",M,Bronze,1,1924
Paris,1924,Shooting,Shooting,"EKBLOM, Axel W.",SWE,MEN,"100m running deer, double shots, team",M,Bronze,1,1924
Paris,1924,Shooting,Shooting,"JOHANSSON, G. Mauritz",SWE,MEN,"100m running deer, double shots, team",M,Bronze,1,1924
Paris,1924,Shooting,Shooting,"LANDELIUS, P. Fredric",SWE,MEN,"100m running deer, double shots, team",M,Bronze,1,1924
Paris,1924,Shooting,Shooting,"SVENSSON, Karl-Gustaf E.",SWE,MEN,"100m running deer, double shots, team",M,Bronze,1,1924
Paris,1924,Shooting,Shooting,"SWAHN, Alfred",SWE,MEN,"100m running deer, double shots, team",M,Bronze,1,1924
Paris,1924,Shooting,Shooting,"FAUNTHORPE, John Champion",GBR,MEN,"100m running deer, double shots, team",M,Gold,1,1924
Paris,1924,Shooting,Shooting,"MACKWORTH-PRAED, Cyril Winthrop",GBR,MEN,"100m running deer, double shots, team",M,Gold,1,1924
Paris,1924,Shooting,Shooting,"NEAME, Philip",GBR,MEN,"100m running deer, double shots, team",M,Gold,1,1924
Paris,1924,Shooting,Shooting,"O'LEARY, John J.",GBR,MEN,"100m running deer, double shots, team",M,Gold,1,1924
Paris,1924,Shooting,Shooting,"PERRY, Herbert Spencer",GBR,MEN,"100m running deer, double shots, team",M,Gold,1,1924
Paris,1924,Shooting,Shooting,"WHITTY, Allen",GBR,MEN,"100m running deer, double shots, team",M,Gold,1,1924
Paris,1924,Shooting,Shooting,"LIBERG, Einar",NOR,MEN,"100m running deer, double shots, team",M,Silver,1,1924
Paris,1924,Shooting,Shooting,"LILLOE-OLSEN, Ole Andreas",NOR,MEN,"100m running deer, double shots, team",M,Silver,1,1924
Paris,1924,Shooting,Shooting,"NATVIG, Harald",NOR,MEN,"100m running deer, double shots, team",M,Silver,1,1924
Paris,1924,Shooting,Shooting,"NORDVIK, Hans",NOR,MEN,"100m running deer, double shots, team",M,Silver,1,1924
Paris,1924,Shooting,Shooting,"OLSEN, Otto M.",NOR,MEN,"100m running deer, double shots, team",M,Silver,1,1924
Paris,1924,Shooting,Shooting,"WESMANN-KJAER, Oluf",NOR,MEN,"100m running deer, double shots, team",M,Silver,1,1924
Paris,1924,Shooting,Shooting,"OLSEN, Otto M.",NOR,MEN,"100m running deer, single shots",M,Bronze,1,1924
Paris,1924,Shooting,Shooting,"BOLES, John Keith",USA,MEN,"100m running deer, single shots",M,Gold,1,1924
Paris,1924,Shooting,Shooting,"MACKWORTH-PRAED, Cyril Winthrop",GBR,MEN,"100m running deer, single shots",M,Silver,1,1924
Paris,1924,Shooting,Shooting,"BOLES, John Keith",USA,MEN,"100m running deer, single shots, team",M,Bronze,1,1924
Paris,1924,Shooting,Shooting,"COULTER, Raymond Orville",USA,MEN,"100m running deer, single shots, team",M,Bronze,1,1924
Paris,1924,Shooting,Shooting,"FENTON, Dennis",USA,MEN,"100m running deer, single shots, team",M,Bronze,1,1924
Paris,1924,Shooting,Shooting,"STOKES, Walter Raymond",USA,MEN,"100m running deer, single shots, team",M,Bronze,1,1924
Paris,1924,Shooting,Shooting,"LIBERG, Einar",NOR,MEN,"100m running deer, single shots, team",M,Gold,1,1924
Paris,1924,Shooting,Shooting,"LILLOE-OLSEN, Ole Andreas",NOR,MEN,"100m running deer, single shots, team",M,Gold,1,1924
Paris,1924,Shooting,Shooting,"NATVIG, Harald",NOR,MEN,"100m running deer, single shots, team",M,Gold,1,1924
Paris,1924,Shooting,Shooting,"NORDVIK, Hans",NOR,MEN,"100m running deer, single shots, team",M,Gold,1,1924
Paris,1924,Shooting,Shooting,"OLSEN, Otto M.",NOR,MEN,"100m running deer, single shots, team",M,Gold,1,1924
Paris,1924,Shooting,Shooting,"WESMANN-KJAER, Oluf",NOR,MEN,"100m running deer, single shots, team",M,Gold,1,1924
Paris,1924,Shooting,Shooting,"HULTBERG, Otto F.",SWE,MEN,"100m running deer, single shots, team",M,Silver,1,1924
Paris,1924,Shooting,Shooting,"JOHANSSON, G. Mauritz",SWE,MEN,"100m running deer, single shots, team",M,Silver,1,1924
Paris,1924,Shooting,Shooting,"LANDELIUS, P. Fredric",SWE,MEN,"100m running deer, single shots, team",M,Silver,1,1924
Paris,1924,Shooting,Shooting,"RICHTER, Karl G. B.",SWE,MEN,"100m running deer, single shots, team",M,Silver,1,1924
Paris,1924,Shooting,Shooting,"SVENSSON, Karl-Gustaf E.",SWE,MEN,"100m running deer, single shots, team",M,Silver,1,1924
Paris,1924,Shooting,Shooting,"SWAHN, Alfred",SWE,MEN,"100m running deer, single shots, team",M,Silver,1,1924
Paris,1924,Shooting,Shooting,"HANNELIUS, Lennart Wilhelm",FIN,MEN,25m rapid fire pistol (60 shots),M,Bronze,1,1924
Paris,1924,Shooting,Shooting,"BAILEY, Henry Marvin",USA,MEN,25m rapid fire pistol (60 shots),M,Gold,1,1924
Paris,1924,Shooting,Shooting,"CARLBERG, G. Vilhelm",SWE,MEN,25m rapid fire pistol (60 shots),M,Silver,1,1924
Paris,1924,Shooting,Shooting,"AUGUSTIN, Ludovic",HAI,MEN,"400, 600, 800m free rifle, team",M,Bronze,1,1924
Paris,1924,Shooting,Shooting,"CLERMONT, L. H.",HAI,MEN,"400, 600, 800m free rifle, team",M,Bronze,1,1924
Paris,1924,Shooting,Shooting,"DESTINE, Destin",HAI,MEN,"400, 600, 800m free rifle, team",M,Bronze,1,1924
Paris,1924,Shooting,Shooting,"DUPRE, C.",HAI,MEN,"400, 600, 800m free rifle, team",M,Bronze,1,1924
Paris,1924,Shooting,Shooting,"METULLUS, St Eloi",HAI,MEN,"400, 600, 800m free rifle, team",M,Bronze,1,1924
Paris,1924,Shooting,Shooting,"ROLLAND, Astrel",HAI,MEN,"400, 600, 800m free rifle, team",M,Bronze,1,1924
Paris,1924,Shooting,Shooting,"VALBORGE, Ludovic",HAI,MEN,"400, 600, 800m free rifle, team",M,Bronze,1,1924
Paris,1924,Shooting,Shooting,"COULTER, Raymond Orville",USA,MEN,"400, 600, 800m free rifle, team",M,Gold,1,1924
Paris,1924,Shooting,Shooting,"CROCKETT, Joseph W.",USA,MEN,"400, 600, 800m free rifle, team",M,Gold,1,1924
Paris,1924,Shooting,Shooting,"FISHER, Morris",USA,MEN,"400, 600, 800m free rifle, team",M,Gold,1,1924
Paris,1924,Shooting,Shooting,"HINDS, Sidney Rae",USA,MEN,"400, 600, 800m free rifle, team",M,Gold,1,1924
Paris,1924,Shooting,Shooting,"STOKES, Walter Raymond",USA,MEN,"400, 600, 800m free rifle, team",M,Gold,1,1924
Paris,1924,Shooting,Shooting,"COLAS, Paul René",FRA,MEN,"400, 600, 800m free rifle, team",M,Silver,1,1924
Paris,1924,Shooting,Shooting,"COURQUIN, Albert",FRA,MEN,"400, 600, 800m free rifle, team",M,Silver,1,1924
Paris,1924,Shooting,Shooting,"HARDY, Pierre",FRA,MEN,"400, 600, 800m free rifle, team",M,Silver,1,1924
Paris,1924,Shooting,Shooting,"JOHNSON, Léon",FRA,MEN,"400, 600, 800m free rifle, team",M,Silver,1,1924
Paris,1924,Shooting,Shooting,"PARMENTIER, André",FRA,MEN,"400, 600, 800m free rifle, team",M,Silver,1,1924
Paris,1924,Shooting,Shooting,"ROES, Georges",FRA,MEN,"400, 600, 800m free rifle, team",M,Silver,1,1924
Paris,1924,Shooting,Shooting,"HARTMANN, Josias",SUI,MEN,50m rifle prone (60 shots),M,Bronze,1,1924
Paris,1924,Shooting,Shooting,"COQUELIN DE LISLE, Pierre",FRA,MEN,50m rifle prone (60 shots),M,Gold,1,1924
Paris,1924,Shooting,Shooting,"DINWIDDIE, Marcus William",USA,MEN,50m rifle prone (60 shots),M,Silver,1,1924
Paris,1924,Shooting,Shooting,"LARSEN, Niels Hansen Ditlev",DEN,MEN,"600m free rifle, individual",M,Bronze,1,1924
Paris,1924,Shooting,Shooting,"FISHER, Morris",USA,MEN,"600m free rifle, individual",M,Gold,1,1924
Paris,1924,Shooting,Shooting,"OSBURN, Carl Townsend",USA,MEN,"600m free rifle, individual",M,Silver,1,1924
Paris,1924,Shooting,Shooting,"EKMAN, Werner R. N.",FIN,MEN,"clay pigeons, team",M,Bronze,1,1924
Paris,1924,Shooting,Shooting,"HUBER, Konrad Walentin",FIN,MEN,"clay pigeons, team",M,Bronze,1,1924
Paris,1924,Shooting,Shooting,"HUBER, Robert Valdemar",FIN,MEN,"clay pigeons, team",M,Bronze,1,1924
Paris,1924,Shooting,Shooting,"NORDBLAD, Georg J. W.",FIN,MEN,"clay pigeons, team",M,Bronze,1,1924
Paris,1924,Shooting,Shooting,"TIKKANEN, Robert",FIN,MEN,"clay pigeons, team",M,Bronze,1,1924
Paris,1924,Shooting,Shooting,"WEGELIUS, Karl Magnus",FIN,MEN,"clay pigeons, team",M,Bronze,1,1924
Paris,1924,Shooting,Shooting,"ETCHEN, Frederick R.",USA,MEN,"clay pigeons, team",M,Gold,1,1924
Paris,1924,Shooting,Shooting,"HUGUES, F. H.",USA,MEN,"clay pigeons, team",M,Gold,1,1924
Paris,1924,Shooting,Shooting,"MOEL, J.",USA,MEN,"clay pigeons, team",M,Gold,1,1924
Paris,1924,Shooting,Shooting,"PLATT, Clarence B.",USA,MEN,"clay pigeons, team",M,Gold,1,1924
Paris,1924,Shooting,Shooting,"SHARMAN, Samuel",USA,MEN,"clay pigeons, team",M,Gold,1,1924
Paris,1924,Shooting,Shooting,"SILKWORTH, William",USA,MEN,"clay pigeons, team",M,Gold,1,1924
Paris,1924,Shooting,Shooting,"BARNES, W.",CAN,MEN,"clay pigeons, team",M,Silver,1,1924
Paris,1924,Shooting,Shooting,"BEATTIE, George",CAN,MEN,"clay pigeons, team",M,Silver,1,1924
Paris,1924,Shooting,Shooting,"BLACK, John Hutchinson",CAN,MEN,"clay pigeons, team",M,Silver,1,1924
Paris,1924,Shooting,Shooting,"MONTGOMERY, Robert James",CAN,MEN,"clay pigeons, team",M,Silver,1,1924
Paris,1924,Shooting,Shooting,"NEWTON, S. R.",CAN,MEN,"clay pigeons, team",M,Silver,1,1924
Paris,1924,Shooting,Shooting,"VANCE, Samuel Goodwin",CAN,MEN,"clay pigeons, team",M,Silver,1,1924
Paris,1924,Shooting,Shooting,"HUGHES, Frank",USA,MEN,trap (125 targets),M,Bronze,1,1924
Paris,1924,Shooting,Shooting,"HALASY, Gyula",HUN,MEN,trap (125 targets),M,Gold,1,1924
Paris,1924,Shooting,Shooting,"HUBER, Konrad Walentin",FIN,MEN,trap (125 targets),M,Silver,1,1924
Paris,1924,Tennis,Tennis,"BOROTRA, Jean R.",FRA,MEN,doubles,M,Bronze,1,1924
Paris,1924,Tennis,Tennis,"LACOSTE, Jean René",FRA,MEN,doubles,M,Bronze,1,1924
Paris,1924,Tennis,Tennis,"HUNTER, Francis Townsend",USA,MEN,doubles,M,Gold,1,1924
Paris,1924,Tennis,Tennis,"RICHARDS, Vincent",USA,MEN,doubles,M,Gold,1,1924
Paris,1924,Tennis,Tennis,"BRUGNON, Jacques",FRA,MEN,doubles,M,Silver,1,1924
Paris,1924,Tennis,Tennis,"COCHET, Henri",FRA,MEN,doubles,M,Silver,1,1924
Paris,1924,Tennis,Tennis,"COLYER, Evelyn Lucy",GBR,WOMEN,doubles,W,Bronze,1,1924
Paris,1924,Tennis,Tennis,"SHEPHERD BARRON, Dorothy Cunliffe",GBR,WOMEN,doubles,W,Bronze,1,1924
Paris,1924,Tennis,Tennis,"WIGHTMAN, Hazel Virginia",USA,WOMEN,doubles,W,Gold,1,1924
Paris,1924,Tennis,Tennis,"WILLS-MOODY, Helen",USA,WOMEN,doubles,W,Gold,1,1924
Paris,1924,Tennis,Tennis,"COVELL, Phyllis Lindrea",GBR,WOMEN,doubles,W,Silver,1,1924
Paris,1924,Tennis,Tennis,"MAC KANE, Kathleen",GBR,WOMEN,doubles,W,Silver,1,1924
Paris,1924,Tennis,Tennis,"TIMMER, Hendrik",NED,MEN,mixed doubles,X,Bronze,1,1924
Paris,1924,Tennis,Tennis,"WILLIAMS, Richard Norris III",USA,MEN,mixed doubles,X,Gold,1,1924
Paris,1924,Tennis,Tennis,"RICHARDS, Vincent",USA,MEN,mixed doubles,X,Silver,1,1924
Paris,1924,Tennis,Tennis,"BOUMAN, Cornelia",NED,WOMEN,mixed doubles,X,Bronze,1,1924
Paris,1924,Tennis,Tennis,"WIGHTMAN, Hazel Virginia",USA,WOMEN,mixed doubles,X,Gold,1,1924
Paris,1924,Tennis,Tennis,"JESSUP, Marion",USA,WOMEN,mixed doubles,X,Silver,1,1924
Paris,1924,Tennis,Tennis,"DE MORPURGO, Umberto",ITA,MEN,singles,M,Bronze,1,1924
Paris,1924,Tennis,Tennis,"RICHARDS, Vincent",USA,MEN,singles,M,Gold,1,1924
Paris,1924,Tennis,Tennis,"COCHET, Henri",FRA,MEN,singles,M,Silver,1,1924
Paris,1924,Tennis,Tennis,"MAC KANE, Kathleen",GBR,WOMEN,singles,W,Bronze,1,1924
Paris,1924,Tennis,Tennis,"WILLS-MOODY, Helen",USA,WOMEN,singles,W,Gold,1,1924
Paris,1924,Tennis,Tennis,"VLASTO, Julie P.",FRA,WOMEN,singles,W,Silver,1,1924
Paris,1924,Weightlifting,Weightlifting,"REINMANN, Arthur",SUI,MEN,"- 60kg, one-two hand 5 events (featherweight)",M,Bronze,1,1924
Paris,1924,Weightlifting,Weightlifting,"GABETTI, Pierino",ITA,MEN,"- 60kg, one-two hand 5 events (featherweight)",M,Gold,1,1924
Paris,1924,Weightlifting,Weightlifting,"STADLER, Andreas",AUT,MEN,"- 60kg, one-two hand 5 events (featherweight)",M,Silver,1,1924
Paris,1924,Weightlifting,Weightlifting,"TAMMER, Harald",EST,MEN,"+ 82.5kg, one-two hand 5 events (heavyweight)",M,Bronze,1,1924
Paris,1924,Weightlifting,Weightlifting,"TONANI, Giuseppe",ITA,MEN,"+ 82.5kg, one-two hand 5 events (heavyweight)",M,Gold,1,1924
Paris,1924,Weightlifting,Weightlifting,"AIGNER, Franz",AUT,MEN,"+ 82.5kg, one-two hand 5 events (heavyweight)",M,Silver,1,1924
Paris,1924,Weightlifting,Weightlifting,"DURDYS, Bohumil",TCH,MEN,"60 - 67.5kg, one-two hand 5 events (lightweight)",M,Bronze,1,1924
Paris,1924,Weightlifting,Weightlifting,"DECOTTIGNIES, Edmond",FRA,MEN,"60 - 67.5kg, one-two hand 5 events (lightweight)",M,Gold,1,1924
Paris,1924,Weightlifting,Weightlifting,"ZWERINA, Anton",AUT,MEN,"60 - 67.5kg, one-two hand 5 events (lightweight)",M,Silver,1,1924
Paris,1924,Weightlifting,Weightlifting,"KIKKAS, Jaan",EST,MEN,"67.5 - 75kg, one-two hand 5 events (middleweight)",M,Bronze,1,1924
Paris,1924,Weightlifting,Weightlifting,"GALIMBERTI, Carlo",ITA,MEN,"67.5 - 75kg, one-two hand 5 events (middleweight)",M,Gold,1,1924
Paris,1924,Weightlifting,Weightlifting,"NEULAND, Alfred",EST,MEN,"67.5 - 75kg, one-two hand 5 events (middleweight)",M,Silver,1,1924
Paris,1924,Weightlifting,Weightlifting,"FRIEDRICH, Leopold",AUT,MEN,"75 - 82.5kg, one-two hand 5 e. (light-heavyweight)",M,Bronze,1,1924
Paris,1924,Weightlifting,Weightlifting,"RIGOULOT, Charles",FRA,MEN,"75 - 82.5kg, one-two hand 5 e. (light-heavyweight)",M,Gold,1,1924
Paris,1924,Weightlifting,Weightlifting,"HÜNENBERGER, Fritz",SUI,MEN,"75 - 82.5kg, one-two hand 5 e. (light-heavyweight)",M,Silver,1,1924
Paris,1924,Wrestling,Wrestling Free.,"HINES, Bryan",USA,MEN,- 56kg (bantamweight),M,Bronze,1,1924
Paris,1924,Wrestling,Wrestling Free.,"PIHLAJAMÄKI, Kustaa",FIN,MEN,- 56kg (bantamweight),M,Gold,1,1924
Paris,1924,Wrestling,Wrestling Free.,"MÄKINEN, Kaarlo E.",FIN,MEN,- 56kg (bantamweight),M,Silver,1,1924
Paris,1924,Wrestling,Wrestling Free.,"MAC DONALD, Andrew",GBR,MEN,+ 87kg (heavyweight),M,Bronze,1,1924
Paris,1924,Wrestling,Wrestling Free.,"STEELE, Harry",USA,MEN,+ 87kg (heavyweight),M,Gold,1,1924
Paris,1924,Wrestling,Wrestling Free.,"WERNLI, Henri",SUI,MEN,+ 87kg (heavyweight),M,Silver,1,1924
Paris,1924,Wrestling,Wrestling Free.,"NAITO, Katsutoshi",JPN,MEN,56 - 61kg (featherweight),M,Bronze,1,1924
Paris,1924,Wrestling,Wrestling Free.,"REED, Robin",USA,MEN,56 - 61kg (featherweight),M,Gold,1,1924
Paris,1924,Wrestling,Wrestling Free.,"NEWTON, Chester",USA,MEN,56 - 61kg (featherweight),M,Silver,1,1924
Paris,1924,Wrestling,Wrestling Free.,"HAAVISTO, Arvo",FIN,MEN,61 - 66kg (lightweight),M,Bronze,1,1924
Paris,1924,Wrestling,Wrestling Free.,"VIS, Russell",USA,MEN,61 - 66kg (lightweight),M,Gold,1,1924
